release_date,id,name,popularity,explicit,artists,id_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration
2016-04-08,4Y36freSOEZFohlfbSlMmO,Cazzate,49,0,['Cosmo'],['09LxneoTmRpuN3Jp8Ut4EX'],0.857,0.419,9,-10.109,0,0.25,0.504,3.2e-05,0.0973,0.686,110.0,4,189
2003-01-01,7gDVjl5fEw2OPAtjbW4LzR,Weak And Powerless,60,0,['A Perfect Circle'],['4DFhHyjvGYa9wxdHUjtDkc'],0.483,0.841,1,-7.494,0,0.0523,0.000172,0.861,0.108,0.13,159.747,3,195
1999-04-26,1U7v0LwxxpW69yhBiw3cwK,Obsession,33,0,['ATB'],['7jZM5w05mGhw6wTB1okhD9'],0.666,0.754,0,-10.722,1,0.0312,0.0201,0.712,0.338,0.214,93.973,4,386
2019-06-27,09MoerxUP8yBQWBfaTEbrV,Steps,0,0,['Willet'],['4tJaeBEe4cW1GqBWCgsKmY'],0.549,0.539,4,-5.998,1,0.0301,0.514,0.0,0.132,0.488,137.054,4,116
2020-12-11,6EPQSZNbfhchw1dhQgDGSs,Witch Doctor,4,0,['Cartoons'],['6eKJWEzLZq8jZix8hdYsv4'],0.875,0.941,0,-6.438,1,0.0474,0.0972,0.000143,0.184,0.968,136.044,4,187
2018-07-13,3TpprxzjCl9wepoJfbpq39,Аскорбинка,44,1,['MAYBE BABY'],['2u3ZpvdeLOLg3mIvQg0jZh'],0.74,0.771,0,-4.957,0,0.0951,0.256,0.0,0.0714,0.883,153.059,4,130
2008-04-04,2gW0K74LpC2x3NIXMVKWJ1,Que Se Mueran los Feos,33,0,['Angel Parra Trio'],['06hxCeDcTDV3cuOyws488C'],0.608,0.712,10,-9.179,1,0.0467,0.122,0.891,0.125,0.799,117.308,4,174
2011-11-11,5qTeqJdxEU1nwpqih1ghPH,Lego House - Acoustic,49,0,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],0.6,0.23,4,-8.576,1,0.128,0.766,0.0,0.0963,0.285,149.636,4,187
1974-11-01,3I0S6fO1aypYu55X3M2cHL,The Gypsy - 2009 Digital Remaster,31,0,['Deep Purple'],['568ZhdwyaiCyOGJRtNYhWf'],0.465,0.559,4,-10.687,0,0.0282,0.00719,0.00042,0.0596,0.887,166.419,4,245
2016-12-26,729dEoBkFbcjUQ2sC0V8Jo,October - Original Mix 2007,0,0,['Analog Trip'],['5KVi0koi8xi0zTd69azBnY'],0.796,0.855,9,-7.237,0,0.0521,0.00938,0.772,0.0888,0.153,120.009,4,298
2009-01-01,5H8rK4MwmqpBd9u0V0oDVa,All I Want,38,0,['Sarah Blasko'],['75jU2q0uEWzSIlqRJtedJV'],0.613,0.628,7,-7.803,1,0.048,0.0998,0.00248,0.216,0.404,126.293,4,234
1990-01-01,4cwDUIx73uEjxZ7Rp6ZkEn,Strach,6,0,['Nerez'],['3QaXn2KULl2cdtD1a0vPpG'],0.654,0.548,6,-10.848,0,0.048,0.012,0.0,0.139,0.562,109.061,3,190
1986-04-16,0LCgPftb1BoxaAmKe8RwY8,Una Aventura,45,0,['Los Rieleros Del Norte'],['59xlizZFIFUvLC0I8iV2Jv'],0.731,0.605,0,-5.685,1,0.0331,0.453,4.88e-05,0.0608,0.942,116.47,4,206
1975-01-01,3KPwt1LBpt1jVSHz8GXERo,Feel like Makin' Love - 2015 Remaster,69,0,['Bad Company'],['5AEG63ajney2BoDXi0Vb84'],0.543,0.529,7,-9.717,1,0.0301,0.326,0.00269,0.709,0.746,85.126,4,314
1978-08-01,5FKIPCrpqKta4QB86hcGZm,難忘的回憶,8,0,['于櫻櫻'],['5Z3KfAPxgkltTbuKmRjazQ'],0.384,0.191,10,-15.554,1,0.0388,0.993,0.000237,0.174,0.389,77.359,5,195
2013-05-14,2xjxGXr3eASzCvo9MUHk0w,Borracho de Amor,71,0,['Edwin Luna y La Trakalosa de Monterrey'],['4LFOoXhMhnq9U8VsZkSwxl'],0.646,0.477,7,-5.61,0,0.0404,0.702,0.0,0.0885,0.941,153.91,3,204
1990-01-01,7u8vjAtFv9vfVgiTIPQF7l,答案的空間,18,0,['芝麻&龍眼'],['3GVfw58IcHdQEGw8JWaZLP'],0.329,0.24,9,-14.12,0,0.0299,0.665,0.0,0.0877,0.302,177.561,4,307
2011-08-19,6J97q3tigkiX4MTP4AJFrk,Nada Es Eterno,40,0,['J Alvarez'],['6XFITTl7cFTdopDY3lUdlY'],0.743,0.64,1,-5.414,1,0.0312,0.564,0.0,0.0844,0.493,119.941,4,261
1990-01-01,7Fi4oyVjarzUUZHTUwS3Wu,Malas intenciones,42,0,['Heroes Del Silencio'],['3qAPxVwIQRBuz5ImPUxpZT'],0.566,0.919,11,-2.697,0,0.0309,0.0205,6.45e-06,0.309,0.717,111.208,4,229
1988-01-01,711vqXUCPc2BaqIuS8jHol,La Fiesta No Es Para Feos,39,0,"['Conjunto Chaney', 'Frankie Ruiz']","['3iCSpb1KbKkAbq9QYD9vQY', '4dLvccxeQIM5u80Ri0u9OV']",0.779,0.555,0,-12.04,1,0.0418,0.479,0.0,0.134,0.966,99.217,4,259
1979-09-10,5aiYND0sim9dfqb8DfA7Qj,Yanmışım,6,0,['İstanbul Şarkıcıları'],['3dAWWhURuoeND0OPcwrOpR'],0.645,0.423,7,-11.158,1,0.0653,0.254,0.000201,0.0684,0.643,95.237,4,196
2016-02-26,5o0u34EbbDDgs69WwEeXtU,Incerteza - Na Praia / Ao Vivo,54,0,['Matheus & Kauan'],['2Z0lRIqr997lIUiPtrpKCr'],0.569,0.785,7,-4.33,1,0.0874,0.0481,0.0,0.606,0.484,109.779,4,189
1960-11-17,3lvkfsBEF0gCYLysoDb7qM,A New Town Is A Blue Town,9,0,['Stan Getz'],['0FMucZsEnCxs5pqBjHjIc8'],0.254,0.207,7,-14.594,1,0.0325,0.971,0.476,0.106,0.151,111.148,5,162
1954-01-01,4WFkSaWh7dk8jFEdSMlHUR,Você Não Sabe,0,0,['Doris Monteiro'],['5bQiwDxCWfLPAXOAshBFCa'],0.553,0.0817,11,-17.497,1,0.0429,0.996,0.525,0.207,0.482,119.338,4,178
2018-08-17,7qnO1KbAGjzEy22mC3HXua,ภาวิณี (2018 Remastered),45,0,['electric.neon.lamp'],['4TrJEtCSLvvnpuPO4uAesD'],0.436,0.902,9,-6.654,1,0.11,0.022,0.0,0.116,0.467,168.124,4,287
1962-01-01,1YlT0PfdKqWGkneXCNIS5s,Garry Owen - Field Music of Union and Confederate Troops,4,0,"['Anonymous', 'Eastman Wind Ensemble', 'Frederick Fennell']","['4kCZ5nyurc9eIqLJfUcW0Y', '0uAndStTwdgOeHB1hnwBb3', '10Z0NK86gcVn3YytVA4WfJ']",0.706,0.908,4,-13.89,0,0.296,0.0871,0.148,0.146,0.0593,122.583,4,54
1989-11-18,1J2uuMm8SyGEI8uPRTBc5v,Sailing Ships - 2009 Remaster,36,0,['Whitesnake'],['3UbyYnvNIT5DFXU4WgiGpP'],0.193,0.557,7,-7.725,1,0.0355,0.123,4.6e-06,0.127,0.176,159.018,4,367
1967-01-30,6Q9wIy1DPYSoR4UtlIWzzx,Sweet Summer Blue And Gold,19,0,"['Stone Poneys', 'Linda Ronstadt']","['2X9nnux4eS3CFBDSjcnoBQ', '1sXbwvCQLGZnaH0Jp2HTVc']",0.582,0.288,0,-17.013,1,0.026,0.232,0.0,0.273,0.816,97.795,4,142
1975-11-05,5sOQwseDtm8wPRsiaYiVsH,WA-KAH! CHICO - Instrumental,9,0,['Sadistic Mika Band'],['6bWSnJc8nVJQv7HQ68WKe0'],0.518,0.673,9,-13.042,1,0.0651,0.0805,0.735,0.85,0.537,136.272,4,239
1954-01-01,22LCQWol8XU2Kf5zcizHrm,El Paso,17,0,['Marty Robbins'],['0Xi59sEw38vRvwleSAVqoo'],0.573,0.469,2,-13.015,1,0.0332,0.813,0.0,0.194,0.591,105.866,3,259
2020-04-16,37WFUZgkjJKLaISRcX0269,Doors,58,0,['Ben&Ben'],['4DAcJXcjX0zlQAZAPAx4Zb'],0.659,0.392,1,-6.735,1,0.0249,0.159,0.0,0.0953,0.505,74.979,4,291
1968-05-08,0PwPIBBwaSQdoKlDHqdqZd,Renunciación,17,0,['Javier Solís'],['7jerD1mbWgyDukHAmCvdCj'],0.374,0.326,0,-9.611,1,0.0324,0.74,1.79e-06,0.316,0.481,80.399,1,176
1982-03-22,1TraIUXla58jdja3yKo3lQ,Children of the Damned - 2015 Remaster,43,0,['Iron Maiden'],['6mdiAmATAx73kdxrNrnlao'],0.286,0.775,4,-6.607,0,0.0335,0.0233,0.177,0.12,0.363,96.707,4,275
2005-03-15,2NeyA5MOLBZW21zKHBC2G2,Athithom,35,0,"['S. P. Balasubrahmanyam', 'Vaishali']","['2ae6PxICSOZHvjqiCcgon8', '0w8tFRpIwIcsX9HXUIaoAF']",0.746,0.757,10,-3.415,1,0.132,0.451,2.14e-06,0.0646,0.811,140.896,3,275
1959-01-01,2tl2RaiF0y45CNA6Jw1mHP,"St. Matthew Passion, BWV 244, Pt. 2: No. 55, Evangelist: ""Und da sie ihn verspottet hatten""",6,0,"['Johann Sebastian Bach', 'Ernst Haefliger', 'Münchener Bach-Orchester', 'Karl Richter']","['5aIqB5nVVvmFsvSdExz408', '01Ti9tP1kNrsjr5qE1sNIS', '38hliKqnaGCbRmZcLNoDvX', '3iamDPaou6RYgX0C43Qm6j']",0.32,0.0292,0,-20.521,1,0.0531,0.938,0.0,0.0981,0.119,81.587,3,72
1968-01-01,1a74ta3QcS8sTxnbekVMID,Comic Strip - Mono Version,22,0,"['Brigitte Bardot', 'Serge Gainsbourg']","['1q24xIsAD7JZuVkTLR9TJy', '01C9OoXDvCKkGcf735Tcfo']",0.749,0.658,5,-7.907,0,0.175,0.52,0.0006,0.347,0.687,133.647,4,130
2004-01-01,7zkLpY72g6lKQbiHDqri1S,Sunrise,73,0,['Norah Jones'],['2Kx7MNY7cI1ENniW7vT30N'],0.526,0.299,8,-13.797,1,0.031,0.941,0.097,0.106,0.679,156.848,4,201
2011-05-23,7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,85,0,['Foster The People'],['7gP3bB2nilZXLfPHJhMdvc'],0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,4,240
1975-01-01,4bVEczcpendnzh5v3naa6u,Monkey,7,0,['Trapeze'],['7b2jbuy6iMUbuvWrvoxnJW'],0.522,0.833,9,-10.804,1,0.0372,0.1,0.0574,0.2,0.792,99.86,4,220
2011-09-26,3n7kakGtp3FUxNAADq6mSm,Sabotage,39,0,['Chisu'],['0Wo2rgrMZVYn0u0uxlDPJP'],0.723,0.429,0,-8.862,1,0.0287,0.243,0.000178,0.0626,0.539,110.069,4,242
2008-09-09,7LfXCNzYnWfTeDRDe1sU08,Tuve un Sueno,45,0,"['R.K.M & Ken-Y', 'Ken-Y']","['3jFjgKOGfVLWfXX8q5wrsg', '4DYFVNKZ1uixa6SQTvzQwJ']",0.77,0.732,4,-6.459,0,0.0618,0.269,0.00681,0.101,0.736,87.992,4,190
1998-10-19,0OLgwVl7ZHyHWMPSG9JIv5,Because We Can,34,0,['Fatboy Slim'],['4Y7tXHSEejGu1vQ9bwDdXW'],0.519,0.994,5,-5.41,1,0.0462,2.06e-05,0.056,0.802,0.877,140.101,4,209
1975-06-24,3xbxpWicMrEJWwNhgvMjp6,Cut the Cake - Single Edit,41,0,['Average White Band'],['3tx8fyu3c4OBP5nejYtUOb'],0.807,0.632,7,-11.925,1,0.0524,0.284,0.668,0.0364,0.964,108.622,4,248
1965-01-01,71RVELIhjscXbGyMzkZNOj,Si Delicas - Merengue,1,0,['Luis Alberti Y Su Orquesta'],['514OJCW0bpOeFU8FkIYGYR'],0.769,0.858,0,-6.318,1,0.0599,0.887,0.199,0.0644,0.96,110.886,4,170
1961-01-01,4WVENFM91Nip8x4GlJOINO,Maringá,8,0,"['La Sonora Matancera', 'Leo Marini']","['01p7Homi0d4XxZ06f2NYYD', '3Y5vifXLGyyHfY99BH73Ld']",0.666,0.389,2,-12.366,1,0.0531,0.571,0.00362,0.115,0.646,102.038,4,152
1963-11-11,4fbUlcARdZZZzn6HDY8FX6,Var kommer det vackra ifrån ?,8,0,"['Alice Babs', 'Titti']","['3omPckNeXtMpCdOXVfcOST', '7IbS2SEpGqbjRAgEgplBWp']",0.381,0.0314,6,-18.948,1,0.0408,0.954,0.0,0.127,0.272,117.94,4,173
1996-06-04,1Kp2krSF0ryQuDoxqCtsy3,Tierna La Noche,33,0,['Fey'],['3uC20p2EoNm5LYtzSVWdkL'],0.681,0.916,9,-5.657,0,0.0492,0.0135,0.000904,0.0769,0.75,117.997,4,268
1990-01-01,4a3SUUYIXbSNK8svAnCAKG,Давай вернёмся (Про бухло),21,0,['Chaif'],['2Ktp0aQBfLtTqUE1p3CwUr'],0.564,0.802,7,-5.691,1,0.0308,0.219,0.0,0.126,0.475,104.566,4,326
1963-01-01,35XupzuUxhwjvTKfu6nyMd,Que Morram De Inveja (Que Se Mueran De Envidia),9,0,['Carlos Alberto'],['57d856hyKBrdfSSQU90UFg'],0.769,0.335,0,-9.749,1,0.057,0.88,2.83e-06,0.351,0.765,109.271,4,125
2013-01-01,662zhamy6WJ8y18IyzOiWJ,Desfado,35,0,['Ana Moura'],['5HjL8Wcg8TdKTABDci2mB7'],0.704,0.577,2,-5.641,1,0.0455,0.261,0.0,0.133,0.882,119.874,4,156
1926-01-01,02nINv52VmB4dKtOvtCH5E,Kapitel 363 - Der Page und die Herzogin,1,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",0.738,0.163,9,-21.276,1,0.864,0.411,0.0,0.34,0.317,115.452,4,136
2018-06-15,7M8JZ3rGNZgDCrcpDB2k37,Mi Sorpresa Fuiste Tú,61,0,['Calibre 50'],['4jogXSSvlyMkODGSZ2wc2P'],0.568,0.435,0,-6.152,1,0.0303,0.624,0.0,0.114,0.612,159.881,3,230
2012-04-26,0fWOMvjgnyenpnLolfB5UJ,Varsovie,48,0,['Brodka'],['4D22jVMhvZgzvt8Hh9AcKY'],0.655,0.814,6,-6.349,0,0.0494,0.0642,3.79e-06,0.0838,0.282,120.029,4,209
2019-01-19,2YRIZDa4XYRcmYTB28AKV7,Zen Lounge,0,0,"['Meditação e Espiritualidade Musica Academia', 'Mindfullness Meditation World', 'Mindfulness Meditation Music Spa Maestro']","['1Yn0gxdL1AABzdR90H47ld', '1cJUUIZoWNkty5BnwNoBtM', '0e4n2JRged14FIeqTGcQbF']",0.059,0.107,5,-23.106,1,0.0444,0.904,0.936,0.114,0.062,60.686,4,234
2016-01-16,5q5MyfXey3ms6IyT6TYf5L,Night Job,60,1,"['Bas', 'J. Cole']","['70gP6Ry4Uo0Yx6uzPIdaiJ', '6l3HvQ5sa6mXTsMTB19rO5']",0.812,0.623,7,-7.002,1,0.343,0.0611,0.0,0.111,0.199,119.883,4,194
1987-01-01,4MncyiUOu0PXaHLBrx0NYm,Corazón infame,30,0,['Miguel Bosé'],['7mWCSSOYqm4E9mB7V4ot6S'],0.737,0.572,10,-13.356,0,0.0267,0.0735,0.225,0.0695,0.956,104.365,4,272
2014-11-15,51ps6uorlcN8Q7jVJqIkuB,Envolvidão,62,0,['Rael'],['0GWNKI3VPEcJsOIEhUjmxd'],0.693,0.773,8,-4.193,1,0.0985,0.7,0.0,0.0827,0.937,87.067,4,206
1942-01-01,3SWEFmgs424NL67Y4ucrvl,"Piano Concerto No. 1 in C Major, Op. 15: I. Allegro con brio",1,0,"['Ludwig van Beethoven', 'Wilhelm Kempff', 'Staatskapelle Berlin']","['2wOqMjp9TyABvtHdOSOTUS', '4F0h097DbL1XBqIbDw2xOj', '7vEPPI71V8dEHtEhPMAxWT']",0.297,0.188,7,-17.015,1,0.0332,0.991,0.123,0.325,0.255,80.577,4,813
2005-01-01,7bY74kOw8lqlNXTHCbn6pi,Better Together,44,0,['Jack Johnson'],['3GBPw9NK25X1Wt2OUvOwY3'],0.871,0.346,5,-9.481,1,0.0522,0.298,9.24e-06,0.108,0.659,110.049,4,208
2021-04-02,0SxGGYVDR7Rn0Qa6EnBnLn,Intro,30,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],0.628,0.34,5,-17.676,1,0.897,0.0405,0.0,0.0997,0.66,170.681,3,27
2018-04-06,5Q5TNh4wr6CPoXKrI2H6gx,Drüg,63,0,"['Lucky Luke', 'Emie']","['5ee4yhrWOxaxvL77BoVpVR', '7vMDKdgSZ2Scn4uzFdTDyZ']",0.685,0.496,0,-8.382,0,0.238,0.314,0.804,0.138,0.0569,124.987,4,219
2004-03-29,73LKwhoN7QS4vZcG4OYrF3,Fucken Awesome,42,1,['Spiderbait'],['6P7kkhED6EPrfoZuxz20Fo'],0.492,0.916,9,-6.079,0,0.101,0.000155,0.224,0.0574,0.51,151.517,4,143
1979-01-06,1hXG73Um6vnCqubeY2uaI2,006 - und der sprechende Totenkopf - Teil 32,39,0,['Die drei ???'],['3meJIgRw7YleJrmbpbJK6S'],0.739,0.364,5,-11.832,1,0.942,0.621,0.0,0.416,0.628,101.99,5,65
1999-01-01,5KJ3obqoLBE4UEHFsX6vO1,Bensaa suonissa,36,0,['Rauli Badding Somerjoki'],['41pdyfGuyQnEudG0jseanl'],0.832,0.45,5,-11.229,1,0.0515,0.599,0.0,0.503,0.969,112.489,4,156
2014-01-05,4NLvNgeQnG0QCdqINdkBR3,Adrenalin,59,0,['Kontra K'],['4lDiJcOJ2GLCK6p9q5BgfK'],0.783,0.729,6,-5.422,0,0.229,0.0286,0.0,0.0809,0.614,91.535,4,234
1989-01-02,4iTIKJra5SUb5nNDsIa2OY,Ya No Viene,49,0,['Bronco'],['0VKh7CQDi9MkUvaBMoK1V0'],0.533,0.456,4,-11.909,1,0.028,0.418,0.0,0.278,0.494,75.102,4,218
1969-06-05,1NU0hPrAef1Jv1sHEHlkmb,"Blistered - Live at San Quentin State Prison, San Quentin, CA - February 1969",19,0,['Johnny Cash'],['6kACVPfCOnqzgfEF5ryl0x'],0.541,0.814,9,-10.394,1,0.109,0.349,3.1e-06,0.9,0.898,132.763,4,106
2020-10-08,7icPkfssf8S7XXcHcALbwx,Contatto,58,0,['Negramaro'],['1X9iZlQXfAAx4Vvmlqeao7'],0.666,0.762,0,-6.326,1,0.0457,0.0311,9.96e-05,0.261,0.245,104.005,4,195
1994-01-01,1K7t1JuHFwaA6OchIYIvgY,Livin' For You,41,0,['Boston'],['29kkCKKGXheHuoO829FxWK'],0.477,0.399,0,-11.431,1,0.0259,0.693,0.46,0.0988,0.0974,105.441,4,296
1988-01-01,1PRok05oGgYfUc8wQfSdSj,RIVER OF TEARS,12,0,['Shogo Hamada'],['46Y4IAsvxi9vMQjqL2wdfy'],0.495,0.943,7,-3.827,0,0.0808,0.000361,0.0,0.275,0.63,120.867,4,296
1979-01-01,7FYkZkF9fog6WS818wJnhl,Brand New Cadillac - Remastered,49,0,['The Clash'],['3RGLhK1IP9jnYFH4BRFJBS'],0.52,0.906,9,-6.534,1,0.0601,0.0196,7.99e-05,0.0925,0.868,151.608,4,128
2019-03-20,0LyMxH6YKHAgvcSPxXBww8,5713,54,1,['Dv'],['4MgUht9kRLFmS5uNiycgeC'],0.571,0.535,1,-14.018,1,0.545,0.209,0.0,0.15,0.612,82.538,4,151
1979-01-01,2M1Db8O8LCY7k4K2JlEPEG,Ide a mim dada,23,0,['Raul Seixas'],['7jrRQZg4FZq6dwpi3baKcu'],0.696,0.573,7,-10.991,1,0.0885,0.566,0.0,0.356,0.851,82.681,4,201
2016-04-22,45uieuOjSdQBLsvVITrJ5x,Prettiest Virgin - Radio Edit,44,0,['Agar Agar'],['5TkylUv5ysSbNoawmn3PBj'],0.945,0.491,8,-9.654,1,0.0509,0.158,0.26,0.0875,0.58,119.996,4,270
1997-09-26,0uFrBszB1KD4gclvHyQVmr,Asterix und Kleopatra - Teil 25,33,0,['Asterix'],['55dz39BSDTWYbBFVZRj72b'],0.598,0.445,8,-15.951,1,0.878,0.824,0.0,0.429,0.863,121.694,3,85
1974-04-01,7JJ7Rqb4Yil5iwLjhdTROJ,Dua Tambah Tiga (feat. Elvy Sukaesih),12,0,"['Rhoma Irama', 'Elvy Sukaesih']","['4rlC2lgVD1tfilqgJxEPIW', '0yXW1N9QI9cp5Lw2Wdle8Q']",0.489,0.476,5,-11.327,1,0.0367,0.365,6.72e-05,0.291,0.523,89.117,4,195
1984-10-23,1tCKUF2Dnda8DpLDBBVC8Z,Chiunque,31,0,['Paolo Conte'],['7bAIYB0KGbYXlGbIjyFAcI'],0.321,0.0463,2,-21.614,0,0.0391,0.857,0.000606,0.0599,0.128,88.527,4,215
1978-11-04,32KeVXtT3OSS8cuXLtXHP8,004 - als Retter in der Not - Teil 08,29,0,['Fünf Freunde'],['1hD52edfn6aNsK3fb5c2OT'],0.642,0.463,11,-9.017,1,0.925,0.828,0.0,0.658,0.533,80.383,3,68
2015-08-14,2FDCA0X7z9n88EdpzND5RM,Pity Party,45,0,['Melanie Martinez'],['63yrD80RY3RNEM2YDpUpO8'],0.716,0.73,6,-4.126,0,0.0364,0.058,7.32e-06,0.151,0.339,136.05,4,204
2008-01-01,6jKHqq1qoRZoxNoKNzho6V,La Vida,42,0,['El Canto Del Loco'],['5RK6c1tyaKpwcDpbgCGNgj'],0.538,0.835,1,-2.893,1,0.0313,0.0331,0.0,0.141,0.647,102.926,4,204
1992-10-20,7CkdmGXzIPSF8xS6Xfx0zE,Alone,22,0,['Kenny G'],['6I3M904Y9IwgDjrQ9pANiB'],0.559,0.287,5,-15.979,0,0.0277,0.0423,0.274,0.0874,0.175,93.037,4,326
1946-01-01,371tdk6WX1C2Uai3mPqVJV,Main Kaise Kahoon,0,0,['Shanti'],['4Mqv4vPwfSL3EdB99OVFVX'],0.605,0.14,6,-15.25,1,0.0483,0.996,0.000842,0.116,0.56,76.476,4,196
1989-01-01,63QZLEJg5k7L12bETlux87,Alt Eller Ingenting,9,0,['Ray Dee Ohh'],['7nTJiFjyiKrXA9ZfWmyl5o'],0.622,0.779,2,-12.794,0,0.03,0.055,0.000846,0.0537,0.82,113.954,4,242
1996-01-01,6YwIKx6yv9LpChcjp5OFEA,Aldatan Şarkı,21,0,['Ezginin Günlügü'],['6WDnC2nx6hEPdtcU2LLGtE'],0.501,0.358,8,-14.235,1,0.0725,0.764,7.81e-05,0.109,0.641,120.518,4,205
1950-01-01,4sIwo5WxTWtQOjFjfaZKQR,Pecado Mortal,2,0,['Esquivel!'],['42kHi9ZIpRGtgjP8ZB4jsi'],0.366,0.229,0,-10.108,0,0.0373,0.919,0.0224,0.274,0.317,96.702,4,178
1945-01-01,5cNKHZyHPGwRngECT7EVQ3,Let's Jump,0,0,['Georgie Auld'],['7EjhAMl9ws3ielUFZ5OoiF'],0.428,0.574,10,-3.331,1,0.0327,0.959,0.434,0.136,0.526,165.572,4,204
1972-01-01,6XhlmMMJVFOtiw9BbZwYSZ,Mig Og Margrethe,10,0,['John Mogensen'],['3zH5giTwRVntj4cnZWkF6A'],0.663,0.704,5,-10.739,1,0.0435,0.54,2.99e-06,0.112,0.922,92.459,4,143
1991-01-01,4h4CLuKlvUXYYTsQev7nbK,無奈遙遠祝壽(武俠帝女花插曲),11,0,['張德蘭'],['5aPGAChoe34CdQqwDeRKrk'],0.267,0.312,11,-11.508,0,0.0326,0.729,2.54e-06,0.0591,0.216,77.525,4,171
2007-03-21,2cDgGOrDezjWbmPHTPq9q6,Tumba Olvidada,25,0,['Gerardo Reyes'],['2HdTW6TLACOcKKsUaRdP0e'],0.61,0.272,7,-12.944,1,0.0665,0.872,1.14e-06,0.362,0.791,84.042,4,180
2009-11-18,6IvDjLsOIhuZ1kg0XuEhI0,Gotta Get That - HJM Hard Dub,32,0,"['Dave Roy Bland', 'Emmalease']","['1X3vecxOTZqDpEVb4Y4nVd', '4TDS2QNLEyRY9LddtWykKf']",0.787,0.925,6,-6.394,1,0.059,0.0013,0.85,0.0279,0.286,127.0,4,382
1964-01-01,1z7V5ayspSGCHwYRmROzEc,"Clarke, Jeremiah : Trumpet Voluntary",1,0,"['Jeremiah Clarke', 'Kalevi Kiviniemi']","['2PZsXHKjgpXg7tJoFr1fa6', '21CMKVQ1QYzJtpLLQDasyG']",0.153,0.141,9,-17.463,1,0.0321,0.134,0.936,0.194,0.24,76.536,4,127
2017-09-20,1hYSyi6LY9LkdYH0EjoFCO,Maailman Laidalla,40,0,"['Mikael Gabriel', 'Isac Elliot']","['79Pc4RR5E625J7dK543jDw', '3aD9K1zaLQ3G7yp9XV5E4D']",0.621,0.854,8,-5.213,1,0.0467,0.0382,0.0,0.178,0.445,152.03,4,207
1971-01-01,52Dc3bRMdqDdXQ0w2BvRPO,Gli Scassinatori,18,0,['Ennio Morricone'],['1nIUhcKHnK6iyumRyoV68C'],0.521,0.709,6,-5.84,0,0.0287,0.292,0.196,0.0852,0.777,74.633,4,200
1983-01-01,2STCPBRYYnsGlzmhNktVou,Candy Man,49,0,['Mary Jane Girls'],['7vRMMs8yrKf4PKUpUllMkr'],0.873,0.426,3,-12.01,1,0.0445,0.032,0.517,0.0208,0.97,122.233,4,270
2007-02-06,1ePEbbeWx3scydfir7HBcq,Dos Locos,62,0,['Monchy & Alexandra'],['3rs3EOlJ8jyPpdGiQ9Mhub'],0.918,0.664,1,-4.767,0,0.0502,0.0878,0.00026,0.0729,0.827,129.998,4,247
1973-01-01,6o3qgtD8SgH9Me7belbF6k,Hey Loretta,28,0,['Loretta Lynn'],['1FE0rls8gfQT3laAeRYNgl'],0.536,0.542,11,-6.408,1,0.0383,0.684,3.61e-05,0.236,0.777,172.991,4,170
1967-12-31,1tnFYDTWKcfAcse5DCJJ48,La Vida En Rosa,34,0,['Chucho Avellanet'],['4fr6dA1fcSVYHEptBDaWzN'],0.448,0.259,1,-11.563,1,0.0325,0.548,2.41e-06,0.32,0.543,93.9,4,124
1989-07-04,7M1h4hkk3TPCvS5HwtAkHC,Héroe del Whisky,45,0,['Patricio Rey y sus Redonditos de Ricota'],['6byQKddO1b34lXC2ZEjehQ'],0.5,0.953,9,-5.026,1,0.0465,0.00713,0.0266,0.0671,0.848,141.488,4,223
1970-01-01,5PWbq1Sfj6GilWbVnQBzp3,Pröva dina vingar,13,0,['Anna-Lena Löfgren'],['7JHMKzBLaE2q2gaZZsepqr'],0.643,0.621,10,-5.925,1,0.0409,0.497,0.0,0.142,0.749,102.59,4,131
1957-01-01,3SC3dHsrqx4OLMCFFOx5uR,Chhupnewale Samne Aa,19,0,['Mohammed Rafi'],['0gXDpqwYNDODn7fB0RDN8J'],0.669,0.423,6,-8.241,1,0.0731,0.802,0.0,0.163,0.948,151.775,4,169
1997-09-30,07bfNlSb8rQfpSNIsn5qNb,Gamzedeyim Deva Bulmam,24,0,['Kubat'],['1m4zBvdnlrleyq7JJ6A6Bi'],0.625,0.42,4,-10.864,0,0.0398,0.696,0.0,0.619,0.406,76.251,4,261
2011-08-23,6VuztO5yaKP4VjqSkZxpan,On My Own,58,0,['Ashes Remain'],['0fkTQEEyEyH71i9tDhS7CO'],0.361,0.871,8,-4.313,1,0.0393,0.0119,0.0,0.318,0.575,176.026,4,173
1993-01-01,78c7e7g2gNTO8kbLgzYiwu,If I Should Lose You - Remastered,42,0,['Nina Simone'],['7G1GBhoKtEPnP86X2PvEYO'],0.259,0.195,9,-12.843,0,0.0288,0.802,8.5e-05,0.121,0.124,90.888,3,239
